Mcode,MKEY,KEY,Code,Industry,YEAR,IndustryY,RPA,TMP,POST,POST_RPA,BIG4,AIPOST,MLPOST,IMR,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,CFO,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,TotalSales,MarketShare,IndustryY_Count,LEV,OCF,MTB,INST,NOA,ZSCORE,LGTA,ROA,MS,Median_ROA,ADJROA,AC,A1,A2,A3,A4,PROD,R1,R2,R3,R4,R5,DA,DA1,ABCFO,ABPROD,ABOPCOST,ABEXP,Code_Count
2484,24842019,36452019,3645,M2328,2019,2019M2328,1,0,0,0,1,0,0,2.761519399,4789408,4059715,2357580,2431828,1191182,0.140033475,1838840,3321954,398816,1760484,2268611,1933131,0.270986756,0.073781288,0.093499856,0.023788913,717593,152662,374144,92168,143.65,143.65,6873994,1310523,305046,515440,0.4133,1865891056,0.094350846,199,0.492248729,0.092160164,2.826677709,0.4133,0.953725077,2.504026739,15.38191737,0.022703072,0.094350846,0.043054992,-0.020351921,-0.069457092,2.46E-07,-0.12516322,0.818272711,0.022703072,0.270986756,2.46E-07,0.43364719,-0.12516322,0.082636343,0.558810409,0.023502378,0.012331796,0.024772341,-0.048326408,-0.048326408,-0.014258063,6
2484,24842020,36452020,3645,M2328,2020,2020M2328,1,1,1,1,1,0,0,2.453878764,5080528,4789408,2294750,2785778,1376311,0.158796661,1636201,3418571,409862,2013861,1760484,2268611,0.266679097,0.071054711,0.089115386,0.01896258,1010767,418717,668439,349105,165.38,165.38,7227489,1256246,326035,305046,0.2322,1955664978,0.102975766,200,0.451675495,0.139566101,2.594423892,0.2322,0.837706247,2.946648151,15.44092575,0.072891055,0.102975766,0.051000161,0.021890893,-0.066675046,2.09E-07,0.052903616,0.71377736,0.072891055,0.266679097,2.09E-07,0.420482239,0.052903616,-0.106093906,0.367578623,-0.00999683,-0.022273243,0.073098349,-0.056214892,-0.056214892,0.000522135,6
2484,24842021,36452021,3645,M2328,2021,2021M2328,1,0,1,1,1,0,0,2.223698774,5348339,5080528,2449419,2898920,1648836,0.185342941,1681351,3446732,473025,2391130,2013861,1760484,0.362907359,0.073650416,0.092050202,0.017413524,1117764,405130,566557,294431,154.73,154.73,5666529,1626372,543424,326035,0.2251,2322320479,0.102962964,203,0.457977514,0.111515378,1.954703476,0.2251,0.808428966,2.510560515,15.4922966,0.057952835,0.102962964,0.057952835,0,-0.053562543,1.97E-07,0.074257833,0.678420038,0.057952835,0.362907359,1.97E-07,0.470645964,0.074257833,0.049872179,0.396388131,0.00126567,-0.00256533,0.062939558,0.003906056,0.003906056,-0.009113569,6
2484,24842022,36452022,3645,M2328,2022,2022M2328,1,0,1,1,1,0,0,2.18340956,5211377,5348339,2175064,3036313,1461931,0.108247252,1690937,3521403,454318,1889360,2391130,2013861,0.282097676,0.064213207,0.097250921,0.023851992,1112449,160042,354094,136257,151.43,151.43,4217536,1408388,643790,543424,0.279,2467168821,0.076580086,205,0.417368385,0.066206349,1.389032027,0.279,0.798926919,2.099551373,15.46635468,0.025476508,0.076580086,0.057104521,-0.031628014,-0.040729842,1.87E-07,-0.093817912,0.658410583,0.025476508,0.282097676,1.87E-07,0.353261078,-0.093817912,0.07053947,0.44707899,0.025625478,0.03148046,-0.01121124,0.019599245,0.019599245,-0.015841248,6
3002,30022017,36522017,3652,M2325,2017,2017M2325,1,0,0,0,1,0,0,3.384471265,1641418,1779354,496848,1144570,1172389,0.256910092,0,353569,254098,2383975,2118357,2045460,0.879793453,0.380666804,0.053042922,0.202593567,54446,58869,110384,42208,127.5,127.5,1010231,1652645,405856,493037,0.6977,6180667715,0.03857148,101,0.302694378,0.062035997,0.882629284,0.6977,0.500446791,3.360052305,14.31107106,0.023720968,0.03857148,0.044792245,-0.021071276,-0.038315029,5.62E-07,0.149277772,0.198706384,0.023720968,0.879793453,5.62E-07,1.339798039,0.149277772,0.040968239,1.190520267,-0.081663709,-0.078735757,0.069390039,-0.282759322,-0.282800524,0.199699004,6
3002,30022018,36522018,3652,M2325,2018,2018M2325,1,0,0,0,1,0,0,2.561477948,1573949,1641418,448012,1125937,1079605,0.23328427,0,352166,140987,2034712,2383975,2118357,0.835620786,0.401971344,0.055414722,0.237158871,43374,1275,-67293,12282,102.59,102.59,762971,1372863,404596,405856,0.7033,6698277125,0.030376647,103,0.284642006,-0.04099687,0.677632052,0.7033,0.600060436,2.886970051,14.26909831,0.007482555,0.030376647,0.040612697,-0.033130142,0.048479424,6.09E-07,-0.212781266,0.214549859,0.007482555,0.835620786,6.09E-07,1.239606243,-0.212781266,0.161822278,1.452387509,0.071649754,0.074795538,-0.092754078,-0.213151288,-0.213194828,0.220761967,6
3002,30022019,36522019,3652,M2325,2019,2019M2325,1,0,0,0,1,0,0,2.34126074,1728097,1573949,626803,1101294,1164866,0.292444673,80000,357381,206881,2078229,2034712,2383975,0.920274418,0.418985622,0.060486116,0.22358027,42874,17990,109671,16837,124.99,124.99,854811,1413372,439689,404596,0.6966,6752857466,0.03077555,106,0.362712857,0.069678878,0.77618783,0.6966,0.619088039,2.523664169,14.36253136,0.010697297,0.03077555,0.03471943,-0.024022133,-0.058981581,6.35E-07,0.027648291,0.227060089,0.010697297,0.920274418,6.35E-07,1.320391576,0.027648291,-0.221902362,1.292743285,-0.015375631,-0.016473383,-0.017653799,-0.146103735,-0.146141103,0.235672401,6
3002,30022020,36522020,3652,M2325,2020,2020M2325,1,0,0,0,1,0,0,2.143827233,1681595,1728097,577840,1103755,1111842,0.251510187,65000,349125,237305,1997606,2078229,2034712,0.742310183,0.360354772,0.062585415,0.213627712,52676,21789,140017,17056,129.59,129.59,951359,1355878,366595,439689,0.6933,7101443952,0.028129575,106,0.343626141,0.081023808,0.861929504,0.6933,0.539003308,2.69925763,14.33525331,0.009869816,0.028129575,0.045304838,-0.035435021,-0.071153992,5.79E-07,-0.04665421,0.20202859,0.009869816,0.742310183,5.79E-07,1.155957102,-0.04665421,0.025182035,1.202611312,-0.045860554,-0.03869506,0.021333897,-0.206785838,-0.206886785,0.189032692,6
3002,30022021,36522021,3652,M2325,2021,2021M2325,1,1,1,1,1,0,0,1.989010595,2318133,1681595,574973,1743160,1778816,0.290762044,0,355394,506384,2356165,1997606,2078229,0.999725261,0.3962934,0.063992972,0.176456657,96109,80666,92046,51855,127.13,127.13,1678418,1605644,442084,366595,0.6753,7632634011,0.030869618,106,0.248032792,0.054737318,0.962859405,0.6753,0.735477924,3.608470116,14.65627268,0.030836795,0.030869618,0.052407729,-0.021570935,-0.023900523,5.95E-07,0.213225539,0.211343397,0.030836795,0.999725261,5.95E-07,1.401148909,0.213225539,-0.047944362,1.18792337,-0.076844071,-0.070910178,0.041742106,-0.249759288,-0.249870473,0.219052729,6
3002,30022022,36522022,3652,M2325,2022,2022M2325,1,0,1,1,1,0,0,1.950074758,2500868,2318133,678936,1821932,1920808,0.233557781,0,362863,868790,2350259,2356165,1997606,0.699770893,0.285527621,0.058568013,0.186055665,156955,115662,199150,91437,110.61,110.61,1685928,1587387,476859,442084,0.6862,7917518705,0.029684287,106,0.271480142,0.085909652,0.925351769,0.6862,0.411167953,3.332054657,14.73214843,0.039444242,0.029684287,0.052207518,-0.012763275,-0.04646541,4.31E-07,-0.00254774,0.156532434,0.039444242,0.699770893,4.31E-07,1.013858566,-0.00254774,0.154675767,1.016406306,-0.022129976,-0.020136692,0.010509195,-0.102521036,-0.102626242,0.130131897,6
6220,62202017,36532017,3653,M2328,2017,2017M2328,0,0,0,0,1,0,0,3.692840904,5566347,5153452,1231575,4334772,3590537,0.163833873,292000,1642025,1146824,3662463,3386686,3309781,0.597476022,0.109382604,0.063199273,0.026569825,1022861,283657,43950,232959,163.59,163.59,7091811,2711283,1229701,861920,0.5625,1662946349,0.220239396,192,0.221253723,0.008528264,1.636028608,0.5625,0.675265434,5.067473349,15.53224956,0.045204457,0.220239396,0.045493373,-0.000288916,0.036676193,1.94E-07,0.053513063,0.318626233,0.045204457,0.597476022,1.94E-07,0.7106815,0.053513063,0.014923007,0.657168438,0.057952023,0.058885843,-0.051719197,0.028942956,0.028942956,0.011975917,6
6220,62202018,36532018,3653,M2328,2018,2018M2328,0,0,1,0,1,0,0,2.814532572,6821914,5566347,1913974,4907940,4438010,0.199918906,694478,2145557,1545104,4681900,3662463,3386686,0.655967729,0.114647003,0.055149832,0.027288708,1304336,622799,468592,493679,171.98,171.98,8607865,3537556,1343489,1229701,0.5805,1847795182,0.25337765,196,0.28056261,0.084183038,1.753865165,0.5805,0.72890066,4.53859049,15.73565064,0.088689943,0.25337765,0.051969646,0.036720297,0.004506906,1.80E-07,0.183142912,0.385451536,0.088689943,0.655967729,1.80E-07,0.841108181,0.183142912,0.049543623,0.657965269,0.016814179,0.018811787,-0.00621522,0.001674083,0.001674083,0.009595211,6
6220,62202019,36532019,3653,M2328,2019,2019M2328,0,0,1,0,1,0,0,2.525024493,7365086,6821914,1446792,5918294,4564250,0.188828385,0,2385583,1663219,5488520,4681900,3662463,0.555087619,0.102706367,0.046680526,0.02516161,1655178,973808,997769,780539,159.91,159.91,28380363,3825403,1304846,1343489,0.6223,1865891056,0.294150078,199,0.196439254,0.146259393,4.795362143,0.6223,0.623736242,13.79957069,15.81226128,0.114416423,0.294150078,0.043054992,0.071361431,-0.03184297,1.47E-07,0.118239544,0.349694089,0.114416423,0.555087619,1.47E-07,0.804542537,0.118239544,0.149435628,0.686302994,0.010475881,-0.006679702,0.059545061,-0.055788515,-0.055788515,0.006729407,6
6220,62202020,36532020,3653,M2328,2020,2020M2328,0,0,1,0,1,0,0,2.273432838,11417963,7365086,4064389,7353574,6667827,0.203179705,2310861,4078483,3092707,6845497,5488520,4681900,0.706416327,0.11947369,0.043945823,0.022575717,2050317,1201052,1064820,980963,154.36,154.36,29953688,4846641,1661022,1304846,0.7319,1955664978,0.350034238,200,0.355964457,0.144576723,4.073350999,0.7319,0.892281231,6.158179546,16.25069838,0.133190977,0.350034238,0.051000161,0.082190816,-0.011385746,1.36E-07,0.184244556,0.553759046,0.133190977,0.706416327,1.36E-07,0.929452419,0.184244556,0.109519427,0.745207863,0.014233601,-0.003911362,0.043939991,-0.013484188,-0.013484188,0.022321548,6
6220,62202021,36532021,3653,M2328,2021,2021M2328,0,0,1,0,1,0,0,2.080437688,13520657,11417963,5509351,8011306,8449724,0.185314754,3071126,4435734,2647784,8801149,6845497,5488520,0.615573548,0.091808845,0.044287854,0.017614405,2511505,1623664,905057,1238142,144.68,144.68,49901664,6042862,2646756,1661022,0.7432,2322320479,0.378980812,203,0.407476575,0.079266065,6.228905,0.7432,0.738717405,7.236333434,16.41972922,0.108438081,0.378980812,0.057952835,0.050485246,0.029172016,8.76E-08,0.171278537,0.388487334,0.108438081,0.615573548,8.76E-08,0.770816038,0.171278537,0.118845805,0.599537501,0.017663418,0.004157028,0.029568339,-0.000389715,-0.000389715,-0.002060983,6
6220,62202022,36532022,3653,M2328,2022,2022M2328,0,0,1,0,1,0,0,1.960251181,15777273,13520657,5318687,10458586,9685650,0.301546811,2169037,4674657,3317105,12031894,8801149,6845497,0.621557296,0.095541363,0.037730884,0.017709764,4277655,3406917,2795105,2656292,154.6,154.6,51501435,7706052,3344567,2646756,0.7428,2467168821,0.487680206,205,0.337110665,0.20672849,4.924321032,0.7428,0.688614318,8.056242197,16.57408104,0.196461755,0.487680206,0.057104521,0.139357233,-0.010266735,7.40E-08,0.238948817,0.345741853,0.196461755,0.621557296,7.40E-08,0.889889744,0.238948817,0.144641788,0.650940927,0.025319145,-0.009502606,0.080625704,-0.065603338,-0.065603338,0.007988865,6
8112,81122017,37022017,3702,M2329,2017,2017M2329,1,0,0,0,1,0,0,2.659682078,178667626,179014946,126612188,52055438,163854548,0.359684425,69991458,5042824,7097914,532509958,536918813,515536489,2.893084424,0.068138981,0,0.016455634,17823767,10721782,8048113,7366435,65.28,65.28,71907403,510358864,57473653,49927165,0.5883,1644327353,32.38466824,34,0.708646501,0.044957771,1.381361982,0.5883,0.642119469,3.965790975,19.0010378,0.041149832,32.38466824,0.032819039,0.008330793,-0.003807939,5.59E-09,-0.024628418,0.028169849,0.041149832,2.893084424,5.59E-09,2.97466759,-0.024628418,0.119444351,2.999296009,0.021869964,0.013984929,-0.016888922,0.089770926,0.089770926,-0.053174449,6
8112,81122018,37022018,3702,M2329,2018,2018M2329,1,0,0,0,1,0,0,1.852177393,196060864,178667626,141236869,54823995,180974906,0.387551066,76035878,5701436,7116888,545127804,532509958,536918813,2.959667114,0.073062386,0,0.016847269,20716001,11690758,-1214695,7515017,66.7,66.7,62041119,521497383,64772967,57473653,0.6421,1809600062,30.12421449,34,0.720372573,-0.00679863,1.131641702,0.6421,0.692587615,3.722296506,19.0939357,0.042061436,30.12421449,0.031231464,0.010829973,0.048860066,5.60E-09,0.070621893,0.031910851,0.042061436,2.959667114,5.60E-09,3.051072073,0.070621893,-0.024676295,2.98045018,0.006767082,0.007890129,-0.014535223,0.057677472,0.057677472,-0.051357743,6
8112,81122019,37022019,3702,M2329,2019,2019M2329,1,0,0,0,1,0,0,1.685425847,230346820,196060864,166379725,63967095,205966261,0.449184254,87280411,5735417,9992582,527601353,545127804,532509958,2.591654023,0.064855024,0,0.017115828,22645985,10534974,-1413518,6505959,70.45,70.45,65651090,505173257,67721637,64772967,0.6472,1805956987,29.21450272,34,0.722300942,-0.007209588,1.026325957,0.6472,0.720464661,3.071085333,19.25509664,0.033183364,29.21450272,0.023714069,0.009469295,0.040392952,5.10E-09,-0.089392909,0.029253248,0.033183364,2.591654023,5.10E-09,2.691007997,-0.089392909,0.064356781,2.780400907,0.092420427,0.093207199,-0.090463925,0.10754989,0.10754989,-0.053522822,6
8112,81122020,37022020,3702,M2329,2020,2020M2329,1,0,0,0,1,0,0,1.425099793,233977113,230346820,167974095,66003018,198011363,0.380364578,89045547,10560533,11020020,609885871,527601353,545127804,2.501506771,0.056437771,0,0.014903262,26663415,11813589,17824994,8200504,78.63,78.63,72031502,586835742,57100025,67721637,0.657,1980207305,30.79909207,34,0.71790823,0.077383287,1.09133649,0.657,0.625268215,3.453443329,19.27073386,0.035600682,30.79909207,0.034389281,0.001211402,-0.041782604,4.34E-09,0.357220117,0.045846229,0.035600682,2.501506771,4.34E-09,2.647685221,0.357220117,-0.076087228,2.290465104,-0.074616102,-0.07329977,0.056984129,-0.001226019,-0.001226019,-0.049155955,6
8112,81122021,37022021,3702,M2329,2021,2021M2329,1,1,1,1,1,0,0,1.231330691,287738624,233977113,216513278,71225346,246449061,0.426919863,121376715,11911715,14407940,778572715,609885871,527601353,3.325054417,0.067943427,0,0.013818361,32810967,16257442,-19033586,11647710,66.58,66.58,88318346,748871952,86214706,57100025,0.6668,2482962982,31.35659777,35,0.752465119,-0.081348068,1.239984794,0.6668,0.761587827,3.564522717,19.47756307,0.049781407,31.35659777,0.059958721,-0.010177314,0.131129475,4.27E-09,0.720954464,0.050909744,0.049781407,3.325054417,4.27E-09,3.327559286,0.720954464,0.351677636,2.606604822,0.031747592,0.039570586,-0.05632758,0.076305433,0.076305433,-0.04504976,6
8112,81122022,37022022,3702,M2329,2022,2022M2329,1,0,1,1,1,0,0,1.211036678,316219640,287738624,234306337,81913303,276008765,0.405009339,130327395,11970875,17949659,775232422,778572715,609885871,2.680093466,0.051742334,0,0.01282326,37109651,17446567,-6088354,10577434,58.74,58.74,80762594,745644021,111737091,86214706,0.691,2613348898,29.66432927,35,0.740960735,-0.021159321,0.985952111,0.691,0.675234476,3.304353315,19.57194759,0.036760564,29.66432927,0.044049367,-0.007288803,0.057919885,3.48E-09,-0.011608775,0.041603295,0.036760564,2.680093466,3.48E-09,2.694224401,-0.011608775,0.586250263,2.705833177,0.009157873,0.020024377,-0.030134779,0.075111925,0.075111925,-0.049628879,6
6121,61212017,37062017,3706,M2325,2017,2017M2325,1,0,0,0,1,0,0,3.243083576,47185263,50063938,12436647,34748616,20499461,0.190040384,2137655,6697711,8056991,48760514,48341745,50054765,0.851680485,0.098380115,0.049465783,0.026011703,3691113,2936114,3186254,2581014,51.07,51.07,29238371,43095337,6221954,6678812,0.495,6180667715,0.788919842,101,0.263570577,0.063643695,0.841425483,0.495,0.575849227,2.983845188,17.66959218,0.051554354,0.788919842,0.044792245,0.00676211,-0.012089341,2.00E-08,0.008364684,0.133783143,0.051554354,0.851680485,2.00E-08,0.973964813,0.008364684,-0.034216645,0.965600129,0.01276728,0.012797811,-0.023367539,0.075495958,0.075505723,-0.05837185,6
6121,61212018,37062018,3706,M2325,2018,2018M2325,1,1,1,1,1,0,0,2.38911611,48046151,47185263,10242824,37803327,19033549,0.200011262,0,7154611,5725216,30751819,48760514,48341745,0.555896001,0.094393285,0.071086006,0.035559555,4968926,3485792,1049333,3296249,47.38,47.38,23091307,25963951,6488102,6221954,0.6046,6698277125,0.459100429,103,0.213187192,0.022238575,0.610827375,0.6046,0.679833256,2.616555233,17.68767259,0.069857595,0.459100429,0.040612697,0.029244898,0.04761902,2.12E-08,-0.381659312,0.151628084,0.069857595,0.555896001,2.12E-08,0.651725074,-0.381659312,0.008874996,1.033384385,0.084316454,0.078815568,-0.054154686,0.067339072,0.067339828,-0.060918356,6
6121,61212019,37062019,3706,M2325,2019,2019M2325,1,0,1,1,1,0,0,2.211746956,55410382,48046151,15855636,39554746,23189327,0.214355568,4595432,7810995,6664566,35831960,30751819,48760514,0.664273856,0.097588754,0.066201347,0.031234071,4998381,3138813,232759,2773789,72.91,72.91,31241178,30642236,7761668,6488102,0.6598,6752857466,0.530619226,106,0.286149191,0.004844488,0.789821227,0.6598,0.780200104,2.33888178,17.83027753,0.057731763,0.530619226,0.03471943,0.023012333,0.052887275,2.08E-08,0.105734609,0.162572752,0.057731763,0.664273856,2.08E-08,0.745782113,0.105734609,-0.374820763,0.640047503,0.081930074,0.082225951,-0.066247659,0.111420652,0.111423822,-0.053337677,6
6121,61212020,37062020,3706,M2325,2020,2020M2325,1,1,1,1,1,0,0,1.953368701,57171735,55410382,14410240,42761495,21981509,0.199923653,2354485,7753087,5805297,41145756,35831960,30751819,0.683663054,0.082126812,0.05921855,0.023956881,5561608,3026555,2670771,2850785,78.04,78.04,35593402,36520695,9123004,7761668,0.6359,7101443952,0.579399856,106,0.252051822,0.04819983,0.832370384,0.6359,0.709446165,2.711133121,17.86157019,0.051448571,0.579399856,0.045304838,0.006143734,0.003248741,1.80E-08,0.095898924,0.139921197,0.051448571,0.683663054,1.80E-08,0.74256402,0.095898924,0.091682115,0.646665096,0.031933678,0.036102779,-0.047596757,0.149355126,0.149253992,-0.056002119,6
6121,61212021,37062021,3706,M2325,2021,2021M2325,1,0,1,1,1,0,0,1.831521718,76348802,57171735,23742437,52606365,27591458,0.21790878,4079054,7785224,6651448,42185771,41145756,35831960,0.709577434,0.075563755,0.05361687,0.022152303,16293899,18726339,-144683,11961481,74.08,74.08,42470771,37823877,11866900,9123004,0.5596,7632634011,0.552702657,106,0.310973275,-0.002530674,0.807331413,0.5596,0.875152223,2.921321306,18.1508229,0.209220185,0.552702657,0.052407729,0.156812456,0.211750859,1.75E-08,0.018191069,0.136172603,0.209220185,0.709577434,1.75E-08,0.737878097,0.018191069,0.092944459,0.719687027,0.162378298,0.139917246,-0.026108504,0.099658788,0.099562168,-0.055653456,6
6121,61212022,37062022,3706,M2325,2022,2022M2325,1,0,1,1,1,1,0,1.69421724,85580325,76348802,24887594,60692731,26965716,0.158168507,4325463,7768091,7801360,47832957,42185771,41145756,0.541922125,0.065809913,0.052359318,0.021026653,23373318,11445831,1751934,9296891,81.08,81.08,35593402,43997139,9244866,11866900,0.4276,7917518705,0.604140751,106,0.290809763,0.02294645,0.58645247,0.4276,0.749413645,2.398710974,18.26496597,0.121768656,0.604140751,0.052207518,0.069561138,0.098822205,1.31E-08,0.073965614,0.101744766,0.121768656,0.541922125,1.31E-08,0.626505665,0.073965614,0.01362189,0.552540052,0.108174239,0.099888062,-0.042507658,0.087458411,0.087391658,-0.048109811,6
6615,66152017,41882017,4188,M1722,2017,2017M1722,1,0,0,0,1,0,0,4.166184162,699731,756064,80251,619480,612173,0.047543594,0,4439,38516,21187,10122,141,0.003338342,0.111186355,2.05531694,0.67008071,-285835,-58642,-48894,-58642,-7771.42,-7771.42,1476804,1148,1376,0,0.4497,180841153,0.011715807,104,0.114688359,-0.064669129,2.38394137,0.4497,0.768405849,11.2114127,13.45845125,-0.077562217,0.011715807,0.034003565,-0.111565782,-0.012893088,1.32E-06,0.014635004,0.005871196,-0.077562217,0.003338342,1.32E-06,0.02802276,0.014635004,0.013201263,0.013387756,-0.028987003,0.016752249,-0.015560435,0.040009162,0.040026262,0.001295743,6
6615,66152018,41882018,4188,M1722,2018,2018M1722,1,0,0,0,1,0,0,3.339687364,778478,699731,90129,688349,522147,0.084482465,0,69972,134950,72323,21187,10122,0.055116895,0.185176875,0.931916541,0.335757643,-44679,-42126,-68960,-42284,192.71,192.71,1451926,22843,17100,1376,0.4523,201861186,0.035828086,109,0.115775911,-0.098552158,2.109287585,0.4523,0.790873922,10.21338159,13.56509601,-0.060428936,0.035828086,0.038706253,-0.09913519,0.038123222,1.43E-06,0.073079512,0.099998428,-0.060428936,0.055116895,1.43E-06,0.103358291,0.073079512,0.01581322,0.030278779,0.051153151,0.054944899,-0.024810177,-0.004546064,-0.004560447,0.019919741,6
